Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2622,60,RL,54.0,9783,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,PConc,4,3,No,1,0.0,1,0.0,821.0,821.0,GasA,3,Y,SBrkr,821,955,0,1776,0.0,0.0,2,1,3,1,2,7,7,1,BuiltIn,1996.0,3,2.0,443.0,3,3,2,286,116,0,0,0,0,0,May,2006,WD,Normal
2623,60,RL,50.0,13128,Pave,IR1,HLS,3,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,216.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,1074.0,1074.0,GasA,4,Y,SBrkr,1074,990,0,2064,0.0,0.0,2,1,4,1,3,7,7,1,Attchd,2005.0,3,2.0,527.0,3,3,2,0,119,0,0,0,0,0,Jan,2006,WD,Normal
2624,60,RL,42.0,13751,Pave,IR1,HLS,3,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,248.0,3,TA,PConc,4,3,Av,6,60.0,1,0.0,1640.0,1700.0,GasA,4,Y,SBrkr,1700,512,0,2212,1.0,0.0,2,1,3,1,3,9,7,1,Attchd,2006.0,3,3.0,773.0,3,3,2,237,38,0,0,115,0,0,May,2006,New,Partial
2625,160,RL,68.0,13108,Pave,IR1,Lvl,3,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,0.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,2062.0,2062.0,GasA,4,Y,SBrkr,2079,608,0,2687,0.0,0.0,2,1,4,1,3,9,7,0,Attchd,1994.0,3,2.0,618.0,3,3,2,168,12,0,0,0,0,0,Dec,2006,WD,Normal
2626,20,RL,67.20569280343716,8076,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,112.0,2,TA,PConc,4,3,No,6,705.0,1,0.0,455.0,1160.0,GasA,3,Y,SBrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,2,6,7,1,Attchd,1993.0,3,2.0,402.0,3,3,2,0,26,0,0,144,0,0,Jul,2006,WD,Normal
2627,120,RL,30.0,3701,Pave,IR1,Lvl,3,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,CBlock,4,3,No,1,0.0,1,0.0,1191.0,1191.0,GasA,2,Y,SBrkr,1204,0,0,1204,0.0,0.0,2,0,2,1,2,5,7,0,Attchd,1987.0,2,2.0,461.0,3,3,2,120,70,0,0,0,0,0,Aug,2006,WD,Normal
2628,60,RL,59.0,16023,Pave,IR1,HLS,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,600.0,3,Ex,PConc,5,3,Gd,6,1218.0,1,0.0,180.0,1398.0,GasA,4,Y,SBrkr,1414,1384,0,2798,1.0,0.0,3,1,3,1,4,11,7,1,BuiltIn,2005.0,3,3.0,670.0,3,3,2,182,37,0,0,0,0,0,Mar,2006,New,Partial
2629,60,RL,60.0,18062,Pave,IR1,HLS,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,CemntBd,CmentBd,662.0,4,TA,PConc,5,3,Gd,1,0.0,1,0.0,1528.0,1528.0,GasA,4,Y,SBrkr,1528,1862,0,3390,0.0,0.0,3,1,5,1,4,10,7,1,BuiltIn,2006.0,3,3.0,758.0,3,3,2,204,34,0,0,0,0,0,Sep,2006,New,Partial
2630,60,RL,63.0,12292,Pave,IR1,HLS,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,184.0,3,TA,PConc,5,4,Gd,6,205.0,1,0.0,889.0,1094.0,GasA,4,Y,SBrkr,1102,1371,0,2473,0.0,0.0,2,1,4,1,3,11,7,1,BuiltIn,2006.0,3,3.0,675.0,3,3,2,246,39,0,0,0,0,0,Jul,2006,New,Partial
2631,60,RL,82.0,16052,Pave,IR1,Lvl,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,734.0,4,TA,PConc,5,3,No,6,1206.0,1,0.0,644.0,1850.0,GasA,4,Y,SBrkr,1850,848,0,2698,1.0,0.0,2,1,4,1,4,11,7,1,Attchd,2006.0,2,3.0,736.0,3,3,2,250,0,0,0,0,0,0,Jul,2006,New,Partial
2632,60,RL,92.0,15922,Pave,IR1,HLS,3,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,550.0,3,TA,PConc,5,3,Av,1,0.0,1,0.0,1390.0,1390.0,GasA,4,Y,SBrkr,1390,1405,0,2795,0.0,0.0,3,1,4,1,4,10,7,1,BuiltIn,2005.0,3,3.0,660.0,3,3,2,272,102,0,0,0,0,0,Jan,2006,New,Partial
2633,120,RL,60.0,8147,Pave,Reg,HLS,3,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,230.0,3,TA,PConc,5,3,Gd,6,1191.0,1,0.0,523.0,1714.0,GasA,4,Y,SBrkr,1714,0,0,1714,1.0,0.0,2,0,2,1,3,7,7,1,Attchd,2005.0,3,2.0,517.0,3,3,2,156,55,0,0,0,0,0,Aug,2006,WD,Normal
2634,20,RL,90.0,18261,Pave,IR1,HLS,3,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,420.0,4,TA,PConc,5,3,Gd,6,1416.0,1,0.0,494.0,1910.0,GasA,4,Y,SBrkr,2000,0,0,2000,1.0,0.0,2,1,3,1,4,8,7,2,Attchd,2005.0,1,3.0,722.0,3,3,2,351,102,0,0,123,0,0,Sep,2006,WD,Normal
2635,85,RL,79.3,10464,Pave,IR1,Lvl,3,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,130.0,2,TA,CBlock,4,3,Av,6,850.0,1,0.0,138.0,988.0,GasA,2,Y,SBrkr,1102,0,0,1102,1.0,0.0,1,0,2,1,2,5,7,1,Attchd,1980.0,2,2.0,582.0,3,3,2,140,22,0,0,0,0,0,Jun,2006,WD,Normal
2636,60,RL,81.0,10530,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,68.0,2,TA,CBlock,3,3,No,1,0.0,1,0.0,945.0,945.0,GasA,2,Y,SBrkr,945,912,0,1857,0.0,0.0,2,1,4,1,2,8,7,1,Attchd,1978.0,2,2.0,482.0,3,3,2,400,105,0,0,0,0,0,Jul,2006,WD,Normal
2637,85,RL,67.20569280343716,9927,Pave,IR1,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,VinylSd,Wd Shng,252.0,3,TA,CBlock,5,3,Gd,6,1005.0,1,0.0,42.0,1047.0,GasA,2,Y,SBrkr,1083,0,0,1083,1.0,0.0,1,0,2,1,2,5,7,1,Attchd,1976.0,2,2.0,596.0,3,3,2,444,0,40,0,0,0,0,Jul,2006,WD,Normal
2638,60,FV,75.0,9512,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,5,788.0,1,0.0,172.0,960.0,GasA,4,Y,SBrkr,960,1358,0,2318,1.0,0.0,2,1,3,1,3,8,7,1,BuiltIn,2005.0,3,2.0,541.0,3,3,2,0,246,0,0,0,0,0,Jun,2006,New,Partial
2639,80,RL,81.0,10530,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,248.0,2,TA,CBlock,3,2,No,5,548.0,1,0.0,127.0,675.0,GasA,2,Y,SBrkr,1109,766,0,1875,0.0,0.0,3,0,3,1,3,8,7,1,Attchd,1975.0,2,2.0,485.0,3,3,2,48,28,0,0,0,0,0,Jun,2006,WD,Normal
2640,20,RL,80.0,10000,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Gable,CompShg,HdBoard,Plywood,176.0,2,TA,CBlock,-1,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,GasA,2,Y,SBrkr,1103,0,0,1103,0.0,0.0,2,0,3,1,2,6,7,0,Attchd,1974.0,1,2.0,462.0,3,3,2,295,84,0,0,0,0,0,Jun,2006,WD,Normal
2641,20,RL,60.0,7200,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,CBlock,3,3,No,3,20.0,2,620.0,224.0,864.0,GasA,2,Y,SBrkr,874,0,0,874,0.0,1.0,1,0,3,1,2,5,7,0,Detchd,1995.0,1,2.0,576.0,3,3,2,63,0,0,0,0,0,0,Mar,2006,WD,Normal
2642,120,RH,26.0,8773,Pave,IR2,Lvl,3,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,0.0,3,TA,PConc,4,3,No,6,951.0,1,0.0,536.0,1487.0,GasA,4,Y,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,3,4,7,0,Attchd,2002.0,3,2.0,543.0,3,3,2,196,68,0,0,0,0,0,Sep,2006,WD,Normal
2643,160,RM,24.0,2760,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,514.0,2,TA,CBlock,3,3,No,1,0.0,1,0.0,525.0,525.0,GasA,2,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,2,6,7,0,Detchd,1973.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,Dec,2006,WD,Normal
2644,160,RM,24.0,2160,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,200.0,2,TA,CBlock,3,3,No,2,402.0,1,0.0,363.0,765.0,GasA,3,Y,SBrkr,765,600,0,1365,0.0,0.0,1,1,3,1,3,7,6,1,Attchd,1973.0,1,2.0,440.0,3,3,2,0,36,0,0,0,0,0,Jun,2006,WD,Normal
2645,160,RM,21.0,1890,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,380.0,2,TA,CBlock,3,3,No,5,282.0,1,0.0,212.0,494.0,GasA,4,Y,SBrkr,494,536,0,1030,0.0,0.0,1,1,3,1,2,6,7,0,Detchd,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,Jul,2006,WD,Normal
2646,160,RM,21.0,1680,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,504.0,2,TA,CBlock,3,3,No,5,276.0,1,0.0,207.0,483.0,GasA,2,Y,SBrkr,483,465,0,948,0.0,0.0,1,1,2,1,2,5,7,0,Detchd,1972.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,Jul,2006,WD,Normal
2647,160,RM,21.0,1680,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,504.0,2,TA,CBlock,3,3,No,4,382.0,1,0.0,143.0,525.0,GasA,3,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,2,6,7,0,Detchd,1972.0,1,1.0,264.0,3,3,2,352,0,0,0,0,0,0,Oct,2006,WD,Normal
2648,120,RL,53.0,4043,Pave,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,0.0,2,TA,CBlock,4,3,No,5,727.0,4,156.0,186.0,1069.0,GasA,3,Y,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2,1,2,4,7,1,Attchd,1975.0,2,2.0,440.0,3,3,2,0,55,0,0,225,0,0,Jul,2006,WD,Normal
2649,20,RL,65.0,7514,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,MetalSd,MetalSd,0.0,2,TA,CBlock,3,3,Mn,5,373.0,3,108.0,462.0,943.0,GasA,2,Y,SBrkr,1387,0,0,1387,1.0,0.0,1,0,3,1,2,6,7,1,Attchd,1974.0,2,1.0,300.0,3,3,2,0,0,240,0,0,0,0,Sep,2006,WD,Normal
2650,120,RL,24.0,2280,Pave,Reg,Lvl,3,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,3,3,No,5,120.0,4,492.0,443.0,1055.0,GasA,2,Y,SBrkr,1055,0,0,1055,1.0,0.0,2,0,2,1,2,4,7,0,Attchd,1976.0,1,1.0,319.0,3,3,2,0,29,0,0,0,0,0,Apr,2006,WD,Normal
2651,160,RL,24.0,2179,Pave,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,0.0,2,TA,CBlock,4,3,No,5,70.0,1,0.0,785.0,855.0,GasA,3,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,2,6,7,1,Attchd,1976.0,2,2.0,460.0,3,3,2,0,28,0,0,0,0,0,Jul,2006,WD,Normal
2652,60,RL,72.0,16387,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,215.0,3,TA,PConc,5,4,No,6,1369.0,1,0.0,369.0,1738.0,GasA,3,Y,SBrkr,1738,851,0,2589,1.0,0.0,2,1,4,1,4,11,7,1,Attchd,2006.0,2,3.0,831.0,3,3,2,0,0,0,0,0,0,0,Aug,2006,New,Partial
2653,20,RL,110.0,16163,Pave,Reg,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,232.0,3,TA,PConc,4,3,Av,1,0.0,1,0.0,1618.0,1618.0,GasA,4,Y,SBrkr,1618,0,0,1618,0.0,0.0,2,0,2,1,3,6,7,1,Attchd,2004.0,3,3.0,880.0,3,3,2,0,0,0,0,0,0,0,Jul,2006,WD,Normal
2654,20,RL,108.0,12228,Pave,Reg,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,206.0,3,TA,PConc,5,4,No,1,0.0,1,0.0,1721.0,1721.0,GasA,4,Y,SBrkr,1740,0,0,1740,0.0,0.0,2,0,4,1,3,8,7,0,Attchd,2006.0,2,3.0,874.0,3,3,2,0,43,0,0,0,0,0,Sep,2006,New,Partial
2655,20,RL,120.0,14780,Pave,IR1,HLS,3,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,568.0,4,TA,PConc,5,3,Gd,6,1505.0,1,0.0,363.0,1868.0,GasA,4,Y,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,4,7,7,1,Attchd,2005.0,3,3.0,1085.0,3,3,2,354,56,0,0,156,0,0,Jun,2006,WD,Normal
2656,60,RL,120.0,13975,Pave,IR1,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,525.0,3,TA,PConc,4,3,Av,1,0.0,1,0.0,1090.0,1090.0,GasA,4,Y,SBrkr,1117,1089,0,2206,0.0,0.0,2,1,4,1,4,10,7,1,BuiltIn,2005.0,3,3.0,670.0,3,3,2,148,95,0,0,0,0,0,Aug,2006,New,Partial
2657,60,RL,82.0,9942,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,385.0,4,TA,PConc,5,4,Av,6,1290.0,1,0.0,316.0,1606.0,GasA,4,Y,SBrkr,1625,466,0,2091,1.0,0.0,2,1,3,1,4,8,7,1,Attchd,2005.0,2,2.0,521.0,3,3,2,194,84,0,0,0,0,0,May,2006,New,Partial
2658,60,RL,103.0,12867,Pave,IR1,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,0.0,3,TA,PConc,5,3,Av,1,0.0,1,0.0,1209.0,1209.0,GasA,4,Y,SBrkr,1209,1044,0,2253,0.0,0.0,2,1,3,1,4,8,7,1,Attchd,2005.0,3,2.0,575.0,3,3,2,243,142,0,0,0,0,0,Jul,2006,New,Partial
2659,60,RL,82.0,10672,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,5,3,Gd,1,0.0,1,0.0,1054.0,1054.0,GasA,3,Y,SBrkr,1054,1335,0,2389,0.0,0.0,2,1,4,1,3,10,7,1,BuiltIn,2006.0,3,3.0,672.0,3,3,2,176,64,0,0,0,0,0,Nov,2006,New,Partial
2660,60,RL,82.0,11643,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,MetalSd,MetalSd,142.0,3,TA,PConc,5,3,Av,6,880.0,1,0.0,644.0,1524.0,GasA,4,Y,SBrkr,1544,814,0,2358,1.0,0.0,2,1,4,1,4,10,7,1,BuiltIn,2005.0,3,3.0,784.0,3,3,2,120,34,0,0,0,0,0,Aug,2006,New,Partial
2661,20,RL,121.0,13758,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,430.0,4,TA,PConc,5,3,Gd,6,1232.0,1,0.0,560.0,1792.0,GasA,4,Y,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,3,6,7,1,Attchd,2005.0,2,3.0,925.0,3,3,2,204,49,0,0,0,0,0,Mar,2006,New,Partial
2662,20,RL,131.0,14828,Pave,IR1,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,674.0,4,TA,PConc,5,3,Gd,6,1383.0,1,0.0,397.0,1780.0,GasA,4,Y,SBrkr,1780,0,0,1780,1.0,0.0,2,0,2,1,4,7,7,1,Attchd,2004.0,3,3.0,816.0,3,3,2,144,68,0,0,0,0,0,Aug,2006,WD,Normal
2663,60,RL,82.69041769041769,13215,Pave,IR1,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,112.0,3,TA,PConc,4,3,No,6,994.0,1,0.0,426.0,1420.0,GasA,4,Y,SBrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,3,9,7,1,BuiltIn,2004.0,2,3.0,746.0,3,3,2,168,127,0,0,0,0,0,Feb,2006,WD,Normal
2664,120,RL,48.0,5911,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,278.0,4,TA,PConc,5,3,No,6,472.0,1,0.0,1088.0,1560.0,GasA,4,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,4,6,7,1,Attchd,2005.0,2,2.0,556.0,3,3,2,196,56,0,0,0,0,0,Mar,2006,WD,Normal
2665,20,RL,61.0,7740,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,518.0,3,TA,PConc,5,4,No,6,1023.0,1,0.0,663.0,1686.0,GasA,4,Y,SBrkr,1686,0,0,1686,1.0,0.0,2,0,1,1,4,6,7,1,Attchd,2006.0,3,3.0,899.0,3,3,2,266,100,0,0,0,0,0,Jun,2006,New,Partial
2666,120,RL,48.0,6373,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,572.0,4,TA,PConc,5,4,No,6,415.0,1,0.0,1251.0,1666.0,GasA,4,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,3,6,7,1,Attchd,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,Jun,2006,New,Partial
2667,60,RL,65.0,10237,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,728.0,728.0,GasA,4,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,7,1,Attchd,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,0,Feb,2006,New,Partial
2668,60,RL,65.0,10237,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,738.0,738.0,GasA,4,Y,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,3,8,7,0,Attchd,2006.0,3,2.0,440.0,3,3,2,0,32,0,0,0,0,0,Sep,2006,New,Partial
2669,20,RL,102.0,11660,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,Av,1,0.0,1,0.0,1326.0,1326.0,GasA,4,Y,SBrkr,1326,0,0,1326,0.0,0.0,2,0,3,1,3,6,7,0,Attchd,2006.0,3,2.0,427.0,3,3,2,100,0,0,0,0,0,0,Jul,2006,New,Partial
2670,60,RL,96.0,11631,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,236.0,3,TA,PConc,4,3,Av,1,0.0,1,0.0,1052.0,1052.0,GasA,4,Y,SBrkr,1052,1321,0,2373,0.0,0.0,2,1,4,1,3,9,7,1,BuiltIn,2004.0,3,3.0,632.0,3,3,2,120,46,0,0,0,0,0,Jun,2006,New,Partial
2671,60,RL,75.0,9073,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,738.0,738.0,GasA,4,Y,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,3,8,7,0,Attchd,2006.0,3,2.0,440.0,3,3,2,100,32,0,0,0,0,0,Oct,2006,New,Partial
2672,120,RL,43.0,3087,Pave,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,14.0,3,TA,PConc,4,3,Av,6,453.0,1,0.0,767.0,1220.0,GasA,4,Y,SBrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,3,6,7,1,Attchd,2006.0,3,2.0,437.0,3,3,2,100,16,0,0,0,0,0,Nov,2006,New,Partial
2673,120,RL,67.20569280343716,2938,Pave,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,40.0,3,TA,PConc,4,3,Av,6,1038.0,1,0.0,330.0,1368.0,GasA,4,Y,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2,1,3,5,7,1,Attchd,2002.0,3,2.0,398.0,3,3,2,130,30,0,0,0,0,0,May,2006,WD,Normal
2674,120,RM,67.20569280343716,3072,Pave,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,18.0,3,TA,PConc,4,3,No,6,1059.0,1,0.0,306.0,1365.0,GasA,4,Y,SBrkr,1548,0,0,1548,1.0,0.0,2,0,2,1,3,7,7,1,Attchd,2004.0,3,2.0,388.0,3,3,2,143,20,0,0,0,0,0,Sep,2006,WD,Normal
2675,120,RL,43.0,3010,Pave,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,14.0,3,TA,PConc,4,3,Gd,6,16.0,1,0.0,1126.0,1142.0,GasA,4,Y,SBrkr,1142,0,0,1142,0.0,0.0,2,0,2,1,3,6,7,0,Attchd,2005.0,3,2.0,440.0,3,3,2,90,0,0,0,0,0,0,Jun,2006,New,Partial
2676,60,RL,59.0,9171,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,Av,1,0.0,1,0.0,848.0,848.0,GasA,4,Y,SBrkr,848,750,0,1598,0.0,0.0,2,1,3,1,3,7,7,1,Attchd,2004.0,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,Jul,2006,WD,Normal
2677,60,RL,67.20569280343716,8658,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,PConc,-1,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,GasA,4,Y,SBrkr,1008,881,0,1889,0.0,0.0,2,1,3,1,2,9,7,1,Attchd,2000.0,3,2.0,431.0,3,3,2,0,0,0,0,0,0,0,Apr,2006,WD,Normal
